iteration,elapsed_s,period_ms,gello_read_ms,send_action_ms,work_ms,cycle_ms
59,0.9911122039775364,16.80936198681593,0.06670301081612706,0.7204249850474298,0.7937339833006263,16.73586299875751
60,1.0078531019971706,16.740898019634187,0.05258701276034117,0.48359797801822424,0.539405969902873,16.733989003114402
61,1.024592006986495,16.73890498932451,0.051772978622466326,0.6264119874686003,0.6814189837314188,16.888313984964043
62,1.0414934079744853,16.9014009879902,0.08977705147117376,0.603410997428,0.7022630306892097,16.724786022678018
63,1.0582213419838808,16.72793400939554,0.042692001443356276,0.5285119987092912,0.5734990118071437,16.7226999765262
64,1.074946650012862,16.72530802898109,0.034558994229882956,0.3711700555868447,0.4074239986948669,16.739204991608858
65,1.091692805988714,16.74615597585216,0.05805597174912691,0.3821530262939632,0.44484902173280716,16.68879098724574
66,1.1083844099775888,16.691603988874704,0.03558798925951123,0.5300820339471102,0.5671990220434964,16.72960101859644
67,1.125121089979075,16.736680001486093,0.07543503306806087,0.5763499648310244,0.6568669923581183,16.722598986234516
68,1.1418458360130899,16.72474603401497,0.030565017368644476,0.4754170076921582,0.5073819775134325,16.736901947297156
69,1.1585892339935526,16.74339798046276,0.05914003122597933,0.5305939703248441,0.5943569703958929,16.738659993279725
70,1.175333214981947,16.74398098839447,0.07145700510591269,0.5899869720451534,0.665967003442347,16.722769010812044
71,1.1920581659651361,16.724950983189046,0.030516996048390865,0.48338499618694186,0.515311025083065,16.72343903919682
72,1.2087842099717818,16.72604400664568,0.03734300844371319,0.5170409567654133,0.5561269936151803,16.732794989366084
73,1.2255231599556282,16.738949983846396,0.06481801392510533,0.5627459613606334,0.6321260007098317,16.725319030229002
74,1.242251085001044,16.72792504541576,0.03536901203915477,0.45398197835311294,0.49103295896202326,16.723404987715185
75,1.2589778269757517,16.726741974707693,0.08902500849217176,0.35984901478514075,0.4545960109680891,16.731666983105242
76,1.275716059957631,16.738232981879264,0.08034298662096262,0.5520469858311117,0.6370740011334419,16.7351090349257
77,1.292459273012355,16.743213054724038,0.06317003862932324,0.5497079691849649,0.6186859682202339,16.741533996537328
78,1.309207816957496,16.748543945141137,0.0643709790892899,0.5532520008273423,0.6227080011740327,16.728451009839773
79,1.3259418189991266,16.734002041630447,0.07651001214981079,0.5100739654153585,0.5905039724893868,16.725002962630242
80,1.3426692019565962,16.727382957469672,0.07494300371035933,0.41736301500350237,0.49393903464078903,16.717910999432206
81,1.3593922999571078,16.723098000511527,0.08953997166827321,0.5737959872931242,0.667496002279222,16.72857702942565
82,1.3761271529947408,16.734853037633002,0.06452400702983141,0.41458295891061425,0.48395496560260653,16.72762498492375
83,1.3928597510093823,16.732598014641553,0.0770780025050044,0.37827197229489684,0.45932596549391747,16.72488497570157
84,1.4095871779718436,16.727426962461323,0.031356001272797585,0.6205179961398244,0.6535500288009644,16.725694003980607
85,1.4263153959764168,16.728218004573137,0.034281983971595764,0.5773889715783298,0.6132519920356572,16.727195004932582
86,1.4430454809917137,16.730085015296936,0.05220196908339858,1.1352230212651193,1.190275012049824,16.726035973988473
87,1.459773298993241,16.72781800152734,0.027981004677712917,1.4869360020384192,1.516473013907671,16.760272963438183
88,1.4765370999812149,16.76380098797381,0.04458200419321656,0.4607619484886527,0.5080269766040146,16.860425006598234
89,1.4933995479950681,16.86244801385328,0.030630966648459435,1.041063980665058,1.07327796285972,16.726199013646692
90,3.396783478965517,1903.383930970449,0.03094394924119115,0.2519810223020613,0.28695701621472836,16.70807704795152
91,3.41350527695613,16.721797990612686,0.103802012745291,0.30472601065412164,0.4163000266999006,16.7367760441266
92,3.430249083961826,16.743807005696,0.07259903941303492,0.5405420088209212,0.6173940491862595,16.735683020669967
93,3.446990605967585,16.74152200575918,0.06318697705864906,0.7663420401513577,0.8335190359503031,16.832121007610112
94,3.4638324399711564,16.84183400357142,0.08666800567880273,0.45794196194037795,0.5517899990081787,17.191826016642153
95,3.4810356319649145,17.203191993758082,0.07355399429798126,0.5191100062802434,0.6012070225551724,16.725010005757213
96,3.4977658810094,16.73024904448539,0.057909986935555935,0.34069898538291454,0.40202896343544126,16.7247669887729
97,3.514496474992484,16.730593983083963,0.05681399488821626,0.6642829976044595,0.7243169820867479,16.757358971517533
98,3.5312587039661594,16.76222897367552,0.05425902782008052,0.44707697816193104,0.5045260186307132,16.726350993849337
99,3.5479898399789818,16.73113601282239,0.0540480250492692,0.8091849740594625,0.8663139888085425,16.733484982978553
100,3.5647277680109255,16.73792803194374,0.06031501106917858,0.4309859941713512,0.4946529516018927,16.79078896995634
101,3.581522533961106,16.79476595018059,0.049769994802773,0.6657539634034038,0.7183830020949244,16.725896042771637
102,3.598252384981606,16.729851020500064,0.05217798752710223,0.7448469987139106,0.8002970134839416,16.732043004594743
103,3.614990661968477,16.738276986870915,0.07534102769568563,0.611711002420634,0.6920220330357552,16.738781996537
104,3.6317396810045466,16.749019036069512,0.12553395936265588,1.2472009984776378,1.3819699524901807,16.778744000475854
105,3.6485296369646676,16.789955960121006,0.07412396371364594,0.5629080114886165,0.6452620145864785,16.728483024053276
106,3.6652629830059595,16.733346041291952,0.05140603752806783,0.3562479978427291,0.4108760040253401,16.815278970170766
107,3.682089247973636,16.826264967676252,0.07290003122761846,0.5449129967018962,0.6255190237425268,16.734093020204455
108,3.698830025969073,16.740777995437384,0.06170198321342468,0.5737249739468098,0.6396379903890193,16.8063270393759
109,3.715646299009677,16.816273040603846,0.07716100662946701,0.5343579687178135,0.618091959040612,18.753438955172896
110,3.7344080570037477,18.76175799407065,0.10721205035224557,0.5312129505909979,0.646156957373023,16.734868986532092
111,3.7511519019608386,16.743844957090914,0.12743094703182578,0.34998200135305524,0.4857699968852103,16.734861012082547
112,3.7678961089695804,16.744207008741796,0.11452502803876996,0.4842689959332347,0.6068380316719413,16.726943023968488
113,3.7846271700109355,16.731061041355133,0.055378011893481016,0.47068396816030145,0.5290219560265541,16.729986993595958
114,3.8013609439949505,16.733773984014988,0.08502695709466934,0.30090403743088245,0.3883600002154708,16.73509698593989
115,3.8180979769676924,16.737032972741872,0.027269998099654913,0.24497503181919456,0.2735340385697782,16.72939903801307
116,3.8348293349845335,16.731358016841114,0.024860957637429237,0.3781870473176241,0.4042360233142972,16.69632102129981
117,3.851532878004946,16.703543020412326,0.07385300705209374,0.3063059994019568,0.3858649870380759,16.73195097828284
118,3.8682668489636853,16.73397095873952,0.029251968953758478,0.36107999039813876,0.3918349975720048,16.725636029150337
119,3.8849967399728484,16.72989100916311,0.05708099342882633,0.2034219796769321,0.2637910074554384,16.728679998777807
120,3.901727819000371,16.731079027522355,0.025777961127460003,0.2121439902111888,0.23922196123749018,16.747799003496766
121,3.9184771879808977,16.749368980526924,0.02209097146987915,0.3425630275160074,0.3658190253190696,16.73006097553298
122,3.9352088309824467,16.731643001548946,0.021821993868798018,0.34828699426725507,0.37114997394382954,16.73100597690791
123,3.9519411619985476,16.732331016100943,0.02066203160211444,0.24296698393300176,0.2646269858814776,16.727534995879978
124,3.968672321003396,16.73115900484845,0.05954300286248326,0.4662030260078609,0.5289569962769747,16.723125998396426
125,3.985397900978569,16.725579975172877,0.037094985600560904,1.5310970484279096,1.5700600342825055,16.730653995182365
126,4.002131016983185,16.733116004616022,0.02797198249027133,0.41711103403940797,0.4464570083655417,16.72824699198827
127,4.018862984958105,16.731967974919826,0.056387041695415974,0.34999899799004197,0.4092150484211743,16.72468101605773
128,4.035592668980826,16.729684022720903,0.05114002851769328,0.24445797316730022,0.2987509942613542,16.80553099140525
129,4.0524096509907395,16.816982009913772,0.06523501360788941,0.3490209928713739,0.4219890106469393,16.7934310156852
130,4.069212397967931,16.80274697719142,0.08004799019545317,0.5609919899143279,0.6476080161519349,16.7306000366807
131,4.0859475749894045,16.735177021473646,0.04922895459458232,0.3703220281749964,0.42265700176358223,16.733420023228973
132,4.10268598300172,16.73840801231563,0.05120399873703718,0.32999401446431875,0.3844840102829039,16.799859004095197
133,4.119497173000127,16.811189998406917,0.09842502186074853,0.46494900016114116,0.5714480066671968,16.928839962929487
134,4.136437234003097,16.940061002969742,0.05427701398730278,0.47320802696049213,0.5356339970603585,16.795761010143906
135,4.153243907960132,16.806673957034945,0.06856099935248494,0.4967559943906963,0.5730700213462114,16.787902044598013
136,4.170036555966362,16.792648006230593,0.05016400245949626,0.6591990240849555,0.7124710245989263,16.758100013248622
137,4.186804072000086,16.76751603372395,0.06772496271878481,0.479474023450166,0.5537479883059859,16.735273995436728
138,4.203544024960138,16.739952960051596,0.04960701335221529,0.4861159832216799,0.5388400168158114,16.732730029616505
139,4.220281640999019,16.737616038881242,0.04864396760240197,0.503544055391103,0.5552300135605037,16.826440987642854
140,4.2371176239685155,16.8359829694964,0.05847198190167546,0.39914302760735154,0.46413904055953026,16.74238604027778
141,4.253869314969052,16.751691000536084,0.06789795588701963,0.45616604620590806,0.5305710365064442,16.764984000474215
142,4.2706530269933864,16.783712024334818,0.051223032642155886,0.345064967405051,0.3993749851360917,16.73309999750927
143,4.287389730976429,16.73670398304239,0.04756200360134244,0.38862699875608087,0.43887400534003973,16.73071301775053
144,4.30412302800687,16.733297030441463,0.03366800956428051,0.3912140382453799,0.42662699706852436,16.72866998706013
145,4.32085445697885,16.731428971979767,0.03076298162341118,0.26972003979608417,0.3019390278495848,16.73040201421827
146,4.337587239977438,16.732782998587936,0.0338780228048563,0.2696419833227992,0.3053999971598387,16.74429402919486
147,4.354335954994895,16.74871501745656,0.04816503496840596,0.3418099950067699,0.39351300802081823,16.723120003007352
148,4.3710629909764975,16.727035981602967,0.04782702308148146,0.36491500213742256,0.41555502684786916,16.724526009056717
149,4.387791630986612,16.72864001011476,0.052499992307275534,0.4006660310551524,0.45608001528307796,16.729250026401132
150,4.404523707984481,16.732076997868717,0.03408401971682906,0.3525399952195585,0.3885990008711815,16.730983974412084
151,4.421257113979664,16.733405995182693,0.03234203904867172,0.24203595239669085,0.27606397634372115,16.728028014767915
152,4.4379877370083705,16.73062302870676,0.030406983569264412,0.4206090234220028,0.452602980658412,16.730814997572452
153,4.454722469963599,16.734732955228537,0.05745200905948877,0.38928602589294314,0.4496450419537723,16.742498031817377
154,4.471469665004406,16.747195040807128,0.06889499491080642,0.234727980569005,0.3072219551540911,16.732202959246933
155,4.488203932007309,16.734267002902925,0.031516014132648706,0.5313529982231557,0.5644849734380841,16.947902971878648
156,4.505155864986591,16.95193297928199,0.05288701504468918,1.1497950181365013,1.2056420091539621,16.724995977710932
157,4.521882972971071,16.727107984479517,0.031664036214351654,0.5738639738410711,0.6071639945730567,17.203494033310562
158,4.539088416961022,17.205443989951164,0.05123502342030406,0.27505698380991817,0.32782601192593575,17.43858802365139
159,4.556536596966907,17.44818000588566,0.08720601908862591,0.5440149689093232,0.6385649903677404,16.873848042450845
160,4.573415317980107,16.878721013199538,0.07628294406458735,0.5693410057574511,0.6487509817816317,16.79802202852443
161,4.590222448983695,16.807131003588438,0.0839289859868586,0.5205250345170498,0.6110580288805068,16.813237976748496
162,4.607046660967171,16.824211983475834,0.08345500100404024,1.1555459932424128,1.2467289925552905,16.852867032866925
163,4.62390864797635,16.861987009178847,0.06144796498119831,0.3784580039791763,0.4462689976207912,16.803881037048995
164,4.640721728967037,16.813080990687013,0.09134004358202219,0.5971379578113556,0.694993999786675,16.763407038524747
165,4.657496097963303,16.774368996266276,0.06818195106461644,0.4273130325600505,0.5033740308135748,16.833975038025528
166,4.674341493984684,16.84539602138102,0.08169800275936723,2.1956110140308738,2.285483991727233,16.749745002016425
167,4.6911013959906995,16.75990200601518,0.09938899893313646,0.5240130121819675,0.6307379808276892,16.781596990767866
168,4.707892614998855,16.791219008155167,0.08566799806430936,0.5958990077488124,0.6882089655846357,16.729848983231932
169,4.724627309013158,16.734694014303386,0.05287298699840903,0.6037420243956149,0.6598909967578948,16.847416991367936
170,4.741485856997315,16.858547984156758,0.07496797479689121,0.5389210418798029,0.6216340116225183,16.83933596359566
171,4.758337247010786,16.851390013471246,0.11581199942156672,2.7362140244804323,2.8604589751921594,16.812471963930875
172,4.775161278957967,16.82403194718063,0.0791689963079989,2.0911889732815325,2.178505004849285,16.82272704783827
173,4.7919952719821595,16.83399302419275,0.060605001635849476,2.2467189701274037,2.3150729830376804,16.797110030893236
174,4.808801403967664,16.80613198550418,0.08029094897210598,0.4571020253933966,0.5438770167529583,16.83669799240306
175,4.825648959958926,16.847555991262197,0.07101596565917134,0.4409830435179174,0.5197010468691587,16.74600300611928
176,4.842404316994362,16.755357035435736,0.08704903302714229,0.3543779603205621,0.44823496136814356,16.725971014238894
177,4.859132603975013,16.72828698065132,0.04293397068977356,0.34362199949100614,0.3886150079779327,16.72438601963222
178,4.875858801999129,16.726198024116457,0.02980598947033286,0.346824002917856,0.3783319843932986,16.72309497371316
179,4.892583618988283,16.724816989153624,0.02774700988084078,0.4095089971087873,0.43873197864741087,16.723550972528756
180,4.90930911898613,16.725499997846782,0.02915598452091217,0.20355102606117725,0.23415102623403072,16.72347798012197
181,4.926034355012234,16.72523602610454,0.026633962988853455,0.3360710106790066,0.3639279748313129,16.71945198904723
182,4.942755528958514,16.721173946280032,0.026319001335650682,0.33107202034443617,0.3589800326153636,16.723985027056187
183,4.959481053985655,16.725525027140975,0.024540000595152378,0.351153954397887,0.37683697883039713,17.353711009491235
184,4.976836412970442,17.355358984787017,0.026563997380435467,0.226662028580904,0.25451701367273927,16.727187030483037
185,4.993569166981615,16.7327540111728,0.10159995872527361,2.7046670438721776,2.811752026900649,16.72819902887568
186,5.0103013520129025,16.732185031287372,0.054661009926348925,0.4098399658687413,0.46790094347670674,16.72431197948754
187,5.027031008969061,16.72965695615858,0.06892002420499921,0.26333797723054886,0.337445002514869,20.292142988182604
188,5.047331406967714,20.300397998653352,0.1395450090058148,1.7622419982217252,1.910985040012747,16.724912042263895
189,5.064059205004014,16.727798036299646,0.04127301508560777,3.030524996574968,3.073911997489631,16.728774993680418
190,5.080794454959687,16.73524995567277,0.084441970102489,0.8695630240254104,0.9587330278009176,16.7259230511263
191,5.097526328987442,16.73187402775511,0.09200902422890067,0.4224269650876522,0.5190689698792994,16.729002993088216
192,5.114258749003056,16.73242001561448,0.03587099490687251,0.5247310036793351,0.562310975510627,16.72486896859482
193,5.130985628988128,16.72687998507172,0.03048399230465293,0.5124089657329023,0.5442359833978117,16.726877016481012
194,5.1477143809897825,16.728752001654357,0.02701999619603157,0.4693889641202986,0.4977359785698354,16.727124981116503
195,5.164446031965781,16.73165097599849,0.06843096343800426,0.48831902677193284,0.5611830274574459,16.722516040317714
196,5.181170341966208,16.724310000427067,0.0293480115942657,0.5326219834387302,0.5633039982058108,16.724179033190012
197,5.197897709964309,16.727367998100817,0.04226301098242402,0.46223896788433194,0.50690199714154,16.72696101013571
198,5.214627729961649,16.730019997339696,0.0461420277133584,0.4822990158572793,0.5307040410116315,16.721980995498598
199,5.231351869995706,16.7241400340572,0.03313302295282483,0.5063849966973066,0.5409879959188402,16.724279965274036
200,5.248077892989386,16.72602299368009,0.028793001547455788,0.527711003087461,0.5577739793807268,16.721346997655928
201,5.26480151200667,16.723619017284364,0.033863994758576155,0.5863080150447786,0.6218489725142717,16.72152295941487
202,5.281525410013273,16.72389800660312,0.03452098462730646,1.7849319847300649,1.8213879666291177,16.77843794459477
203,5.298310054989997,16.78464497672394,0.11006096610799432,0.265746028162539,0.38111000321805477,17.345233005471528
204,5.315667653980199,17.35759899020195,0.09875698015093803,0.4831280093640089,0.590900017414242,16.891032981220633
205,5.332570206956007,16.90255297580734,0.06753898924216628,0.5568470223806798,0.6325500435195863,16.843155026435852
206,5.349424307001755,16.854100045748055,0.08179701399058104,0.5299669574014843,0.6195589667186141,16.82292897021398
207,5.366258313995786,16.83400699403137,0.07499702041968703,0.5683770286850631,0.6513280095532537,16.803091973997653
208,5.383070771000348,16.81245700456202,0.06687600398436189,0.5378139903768897,0.6113119889050722,16.786080959718674
209,5.399866039981134,16.795268980786204,0.06908999057486653,0.3208009875379503,0.39651698898524046,16.73284702701494
210,5.41660379600944,16.73775602830574,0.05283200880512595,0.5172020173631608,0.5733459838666022,16.80252596270293
211,5.433415712963324,16.811916953884065,0.07567595457658172,0.41090999729931355,0.4932309966534376,16.824857040774077
212,5.450251545000356,16.83583203703165,0.07115601329132915,0.5378309870138764,0.616821984294802,16.814811970107257
213,5.467077934998088,16.826389997731894,0.07689796620979905,0.4803250194527209,0.5653559928759933,16.742337960749865
214,5.483825198956765,16.74726395867765,0.05227298242971301,0.5322979995980859,0.5878150113858283,16.747193003538996
215,5.500578542007133,16.75334305036813,0.057978963013738394,0.5268360255286098,0.5882729892618954,16.840685973875225
216,5.517424353980459,16.845811973325908,0.05629396764561534,0.5910369800403714,0.6507919752039015,16.81794598698616
217,5.534251533972565,16.827179992105812,0.06231095176190138,0.5259570316411555,0.5948470206931233,16.732538992073387
218,5.550988761999179,16.737228026613593,0.05132402293384075,0.4884809604845941,0.5431089666672051,16.826735984068364
219,5.567826488986611,16.83772698743269,0.07182202534750104,0.45200501335784793,0.5315790185704827,16.749656992033124
220,5.584581398987211,16.75491000059992,0.05209201481193304,0.5780700012110174,0.6336150108836591,16.804868006147444
221,5.60139581101248,16.81441202526912,0.11639803415164351,0.45665696961805224,0.5796689656563103,16.798323951661587
222,5.6182035289821215,16.80771796964109,0.0820829882286489,0.37218298530206084,0.4608129966072738,16.78703899960965
223,5.634996048989706,16.792520007584244,0.05681300535798073,0.5622939788736403,0.6226479890756309,16.835820977576077
224,5.65184294298524,16.84689399553463,0.07573002949357033,0.648927001748234,0.7325760088860989,16.815583978313953
225,5.668667737976648,16.824794991407543,0.06830802885815501,0.5440079839900136,0.61896099941805,16.796456999145448
226,5.685469376971014,16.80163899436593,0.10709901107475162,0.5586849874816835,0.6692620227113366,16.733852040488273
227,5.70220934797544,16.73997100442648,0.05502003477886319,0.5333359586074948,0.5919919931329787,16.915993008296937
228,5.719130471989047,16.92112401360646,0.054396979976445436,0.3961490001529455,0.4540479858405888,16.74039597855881
229,5.735875791986473,16.745319997426122,0.052017043344676495,0.44309499207884073,0.49840600695461035,16.73092698911205
230,5.752611679956317,16.735887969844043,0.05354697350412607,0.3935180138796568,0.45047502499073744,16.79961202898994
231,5.769422284967732,16.810605011414737,0.08409196743741632,0.6028630305081606,0.6947360234335065,16.82388799963519
232,5.786257536965422,16.835251997690648,0.0707210274413228,0.5876129725947976,0.6664270185865462,16.79770404007286
233,5.803060473990627,16.8029370252043,0.056050019338727,0.5677109584212303,0.6271299789659679,16.728896996937692
234,5.819794508977793,16.734034987166524,0.0552309793420136,0.49720099195837975,0.5558039993047714,16.84719801414758
235,5.8366508960025385,16.856387024745345,0.07255800301209092,0.44543202966451645,0.5245819920673966,16.8434779625386
236,5.853499508986715,16.848612984176725,0.08910999167710543,0.5577949923463166,0.653293973300606,16.839434974826872
237,5.870350049983244,16.850540996529162,0.07141701644286513,0.397789990529418,0.4766890197061002,16.79330598562956
238,5.887152796960436,16.80274697719142,0.08097296813502908,0.48225600039586425,0.5698190070688725,16.80405903607607
239,5.903969065984711,16.816269024275243,0.08962402353063226,0.48718799371272326,0.5847580032423139,16.732394986320287
240,5.9207062179921195,16.73715200740844,0.050751958042383194,0.44681300641968846,0.500876980368048,16.806235013063997
241,5.937522315012757,16.816097020637244,0.07653102511540055,0.535294006112963,0.618428981397301,16.8701289803721
242,5.954404027957935,16.88171294517815,0.05867803702130914,0.5382539820857346,0.6050030351616442,16.844359051901847
243,5.97125965601299,16.855628055054694,0.071361951995641,0.44767302460968494,0.5256509757600725,16.819126962218434
244,5.988088155980222,16.828499967232347,0.07897499017417431,0.42819499503821135,0.5137199768796563,16.728552000131458
245,6.004821660986636,16.733505006413907,0.05085597513243556,0.42784103425219655,0.4819330060854554,16.82126597734168
246,6.021653706964571,16.832045977935195,0.08116598473861814,0.4670190392062068,0.5558550474233925,16.79762901039794
247,6.038460701005533,16.80699404096231,0.09069498628377914,0.30841800617054105,0.40569499833509326,16.801199002657086
248,6.055267104995437,16.80640398990363,0.05556101677939296,0.5202859756536782,0.5793019663542509,16.805059975013137
249,6.072081393969711,16.81428897427395,0.06789201870560646,0.5588890053331852,0.6334080244414508,16.738667036406696
250,6.088828750012908,16.747356043197215,0.11248397640883923,0.36173901753500104,0.48177497228607535,18.569343956187367
251,6.107406608003657,18.57785799074918,0.10941200889647007,0.48648001393303275,0.60251698596403,16.736641991883516
252,6.124156032979954,16.749424976296723,0.14907197328284383,0.41981798131018877,0.5787059781141579,16.734995995648205
253,6.140897943987511,16.741911007557064,0.08836900815367699,0.4602230037562549,0.5546429893001914,16.731882002204657
254,6.1576350659597665,16.73712197225541,0.05539000267162919,0.5571249639615417,0.6159140029922128,16.8519809958525
255,6.174498475971632,16.8634100118652,0.07630902109667659,0.5743729998357594,0.658861012198031,16.77561301039532
256,6.191283438995015,16.78496302338317,0.05276803858578205,0.36941899452358484,0.42871199548244476,16.798385011497885
257,6.208087107981555,16.803668986540288,0.05597603740170598,0.6147229578346014,0.6742579862475395,16.72964298631996
258,6.224822116957512,16.73500897595659,0.061008031480014324,3.531254013068974,3.596042050048709,16.730401024688035
259,6.241559123969637,16.737007012125105,0.08857401553541422,0.28728501638397574,0.38123002741485834,17.085743020288646
260,6.258649909985252,17.090786015614867,0.05374097963795066,0.26705703930929303,0.3241170197725296,17.87766901543364
