iteration,elapsed_s,period_ms,gello_read_ms,safety_guard_ms,guard_path,servo_j_ms,send_action_ms,work_ms,cycle_ms
39,0.6534336860058829,16.749985050410032,0.18414598889648914,0.026489957235753536,rt_fast_path,0.6601510103791952,0.706619000993669,0.896950950846076,16.729483962990344
40,0.6701750159845687,16.741329978685826,0.11165498290210962,0.026263005565851927,rt_fast_path,1.0079880012199283,1.05438003083691,1.1727749952115119,16.80969598237425
41,0.6869955330039375,16.820517019368708,0.10860600741580129,0.025522022042423487,rt_fast_path,3.049950988497585,3.1010560342110693,3.2154989894479513,16.732079966459423
42,0.7037391139892861,16.74358098534867,0.11719198664650321,0.024124979972839355,rt_fast_path,0.7712009828537703,0.8170600049197674,0.9408459882251918,16.7316579609178
43,0.7204831429990008,16.744029009714723,0.1251580542884767,0.029795977752655745,rt_fast_path,0.48608501674607396,0.5379189969971776,0.6705760024487972,17.534746963065118
44,0.738032036984805,17.54889398580417,0.14713499695062637,0.03534700954332948,rt_fast_path,0.6701919483020902,0.7308920030482113,0.8867309661582112,16.73233899055049
45,0.7547773499973118,16.745313012506813,0.13840000610798597,0.03268895670771599,rt_fast_path,0.517209991812706,0.576282967813313,0.7220999686978757,16.74255996476859
46,0.7715313759981655,16.754026000853628,0.11501897824928164,0.028404989279806614,rt_fast_path,0.7872729911468923,0.8370120194740593,0.9578850003890693,16.720297979190946
47,0.7882637419970706,16.732365998905152,0.1126100542023778,0.02790300641208887,rt_fast_path,0.27405197033658624,0.3202089574187994,0.43878896394744515,16.73022995237261
48,0.8050037299981341,16.739988001063466,0.10549003491178155,0.02453802153468132,rt_fast_path,0.6153699941933155,0.6591929704882205,0.7700129644945264,16.77925098920241
49,0.8217933459673077,16.78961596917361,0.09897002018988132,0.02449098974466324,rt_fast_path,0.9061569580808282,0.9498819708824158,1.0540270013734698,16.729161026887596
50,0.8385338599910028,16.74051402369514,0.10932103032246232,0.02699799370020628,rt_fast_path,0.5679899477399886,0.6133199785836041,0.7279409910552204,16.73774200025946
51,0.8552811629488133,16.74730295781046,0.09363301796838641,0.023491040337830782,rt_fast_path,0.8305229712277651,0.8711679838597775,0.9700850350782275,16.73382701119408
52,0.8720267599564977,16.74559700768441,0.10381796164438128,0.025645014829933643,rt_fast_path,0.3002929734066129,0.3455459955148399,0.4544910043478012,16.72967104241252
53,0.8887665009824559,16.73974102595821,0.0976559822447598,0.025152985472232103,rt_fast_path,0.26408600388094783,0.3056839923374355,0.4088489804416895,16.729358991142362
54,0.9055076169897802,16.741116007324308,0.09548902744427323,0.024419045075774193,rt_fast_path,0.5198210128583014,0.5615919944830239,0.671232002787292,16.7353919823654
55,0.9222526169614866,16.74499997170642,0.08398102363571525,0.021687999833375216,rt_fast_path,0.29851903673261404,0.3352629719302058,0.4233699874021113,16.734476026613265
56,0.9389972689677961,16.74465200630948,0.07443595677614212,0.018969003576785326,rt_fast_path,0.26507000438869,0.2974500530399382,0.3761920379474759,16.728608985431492
57,0.9557337279547937,16.736458986997604,0.06747397128492594,0.0169150298461318,rt_fast_path,0.5986060132272542,0.6303830305114388,0.7013660506345332,16.749935050029308
58,0.9725377929862589,16.804065031465143,0.09081198368221521,0.021454994566738605,rt_fast_path,0.6465429905802011,0.6867189658805728,0.7826219662092626,16.760691010858864
59,0.9893104509683326,16.772657982073724,0.10380800813436508,0.02483598655089736,rt_fast_path,0.5536989774554968,0.5967179895378649,0.7060639909468591,16.802700993139297
60,1.0061229309649207,16.81247999658808,0.08445605635643005,0.02432899782434106,rt_fast_path,0.45486801536753774,0.49494398990646005,0.5837380304001272,16.74656302202493
61,1.022880902979523,16.757972014602274,0.13991096056997776,0.02456404035910964,rt_fast_path,0.43233297765254974,0.47641200944781303,0.6217589834704995,16.72992797102779
62,1.0396212079795077,16.7403049999848,0.08883001282811165,0.02270098775625229,rt_fast_path,0.28543395455926657,0.3245249972678721,0.4362789914011955,17.50837202416733
63,1.0571423969813623,17.52118900185451,0.10153098264709115,0.02597598358988762,rt_fast_path,0.3073010011576116,0.35318697337061167,0.46052096877247095,16.73785800812766
64,1.0738933630054817,16.750966024119407,0.10991404997184873,0.027039030101150274,rt_fast_path,0.34096394665539265,0.3885069745592773,0.505814969073981,17.41686399327591
65,1.0913214350002818,17.42807199480012,0.09990396210923791,0.025295012164860964,rt_fast_path,0.9770040051080287,1.0216350201517344,1.1258149752393365,16.739894985221326
66,1.1080714109702967,16.74997597001493,0.08789298590272665,0.3132490091957152,rt_fast_path,0.4192579654045403,0.749922008253634,0.8424739935435355,16.742467996664345
67,1.1248232169891708,16.75180601887405,0.2573049860075116,0.024280976504087448,rt_fast_path,0.4888639668934047,0.5311309942044318,0.7933159940876067,16.8066379847005
68,1.1416389939840883,16.81577699491754,0.07907603867352009,0.0204250100068748,rt_fast_path,0.6023870082572103,0.6395499804057181,0.723019998986274,17.21434498904273
69,1.158863921999,17.22492801491171,0.09484897600486875,0.024637032765895128,rt_fast_path,0.4731370136141777,0.5170890362933278,0.617349985986948,16.739498998504132
70,1.1756173019530252,16.75337995402515,0.14075799845159054,0.032046984415501356,rt_fast_path,0.3577269962988794,0.41444500675424933,0.5633470136672258,16.797924996353686
71,1.1924286219873466,16.811320034321398,0.13056397438049316,0.031373987440019846,rt_fast_path,0.885140965692699,0.9406320168636739,1.0799180017784238,16.734268981963396
72,1.2091765539953485,16.747932008001953,0.13328896602615714,0.031893025152385235,rt_fast_path,0.5081949639134109,0.563807028811425,0.7041299832053483,16.793991962913424
73,1.2259810459800065,16.804491984657943,0.10033301077783108,0.024736975319683552,rt_fast_path,0.6768740131519735,0.7196509977802634,0.8255629800260067,16.823972982820123
74,1.2428146199672483,16.833573987241834,0.08986500324681401,0.0233770115301013,rt_fast_path,0.8517099777236581,0.8939489489421248,0.9884529863484204,16.729589027818292
75,1.2595541359623894,16.73951599514112,0.09336299262940884,0.023551983758807182,rt_fast_path,0.5760579952038825,0.6270500016398728,0.7252700161188841,16.72924100421369
76,1.2762925869901665,16.738451027777046,0.08334900485351682,0.020753999706357718,rt_fast_path,0.6658160127699375,0.7025189697742462,0.7899989723227918,16.795200994238257
77,1.2930979449884035,16.805357998237014,0.08798897033557296,0.02309802221134305,rt_fast_path,0.6902680033817887,0.732666056137532,0.825554016046226,16.789301007520407
78,1.3098969069542363,16.79896196583286,0.0950259855017066,0.026070978492498398,rt_fast_path,0.6136140436865389,0.6573399878107011,0.7575490162707865,16.779022000264376
79,1.3266848189523444,16.78791199810803,0.09019294520840049,0.022984982933849096,rt_fast_path,0.6631439900957048,0.7036100141704082,0.7988850120455027,16.792625014204532
80,1.3434856630046852,16.800844052340835,0.07550400914624333,0.020064995624125004,rt_fast_path,0.6739620002917945,0.7092889863997698,0.7886879611760378,16.79935195716098
81,1.360293689998798,16.80802699411288,0.06383296567946672,0.01680204877629876,rt_fast_path,0.5459969979710877,0.5764470552094281,0.6431890069507062,16.729524999391288
82,1.3770293989800848,16.735708981286734,0.06664602551609278,0.016928999684751034,rt_fast_path,0.3126180381514132,0.3419689601287246,0.4117789794690907,17.258319014217705
83,1.394293385965284,17.263986985199153,0.06191898137331009,0.016615958884358406,rt_fast_path,0.2690930268727243,0.2974980161525309,0.36226800875738263,16.730278031900525
84,1.411029929004144,16.736543038859963,0.054886972066015005,0.015210011042654514,rt_fast_path,0.41726301424205303,0.4450419801287353,0.5021359538659453,16.733077995013446
85,1.427772887982428,16.74295897828415,0.08496595546603203,0.02195400884374976,rt_fast_path,1.6646399744786322,1.7055520438589156,1.7953860224224627,16.739375016186386
86,1.444525029975921,16.75214199349284,0.13664597645401955,0.033213000278919935,rt_fast_path,0.8748709806241095,0.9300530073232949,1.073614985216409,16.924664028920233
87,1.4614665159606375,16.941485984716564,0.13863499043509364,0.03274501068517566,rt_fast_path,0.3571660490706563,0.41161500848829746,0.5582800367847085,16.737790021579713
88,1.4782150319661014,16.748516005463898,0.18132501281797886,0.02720701741054654,rt_fast_path,0.42095297249034047,0.4663820145651698,0.6537000299431384,16.73681498505175
89,1.4949667479959317,16.751716029830277,0.12903200695291162,0.03350101178511977,rt_fast_path,0.36682799691334367,0.42095500975847244,0.557378982193768,16.734415956307203
90,1.5117081169737503,16.741368977818638,0.10390096576884389,0.015183002687990665,rt_fast_path,0.27329399017617106,0.3010170185007155,0.4085020045749843,16.726734989788383
91,1.5284415200003423,16.733403026591986,0.04986301064491272,0.012985023204237223,rt_fast_path,0.5303489742800593,0.5542769795283675,0.6067819776944816,16.798170981928706
92,1.5452501099789515,16.808589978609234,0.08080498082563281,0.01948996214196086,rt_fast_path,1.045114011503756,1.0817209840752184,1.1671389802359045,16.73565397504717
93,1.5620000379858539,16.749928006902337,0.1341290189884603,0.029103015549480915,rt_fast_path,0.4358770092949271,0.4850850091315806,0.6259660003706813,16.737610974814743
94,1.5787500709993765,16.750033013522625,0.1234749797731638,0.03173400182276964,rt_fast_path,0.9056330309249461,0.9614499867893755,1.0924709495157003,16.73038996523246
95,1.5954905529506505,16.740481951273978,0.10158400982618332,0.02443796256557107,rt_fast_path,0.4410159890539944,0.48490799963474274,0.5920650437474251,16.745354048907757
96,1.6123187670018524,16.82821405120194,0.07696397369727492,0.01761701423674822,rt_fast_path,0.28815597761422396,0.3172410069964826,0.39841997204348445,16.736154968384653
97,1.6290618219645694,16.743054962716997,0.05294196307659149,0.012989039532840252,rt_fast_path,0.315551005769521,0.34000398591160774,0.39578299038112164,16.724822984542698
98,1.6457933170022443,16.731495037674904,0.052468967624008656,0.012649979908019304,rt_fast_path,0.4223880241625011,0.4464189987629652,0.5014519556425512,16.733481956180185
99,1.662533505994361,16.7401889921166,0.05325197707861662,0.013725017197430134,rt_fast_path,0.274488003924489,0.30025700107216835,0.35649596247822046,16.713137971237302
100,1.679253335983958,16.7198299895972,0.05164300091564655,0.013070995919406414,rt_fast_path,0.3845850005745888,0.41079201037064195,0.46517798909917474,16.80541702080518
101,1.6960665049846284,16.813169000670314,0.0557539751753211,0.014327990356832743,rt_fast_path,0.29466202249750495,0.3236480406485498,0.382248021196574,17.930778965819627
102,1.714001667976845,17.935162992216647,0.04895601887255907,0.012737989891320467,rt_fast_path,1.1444429983384907,1.1669759987853467,1.218073011841625,16.725903027690947
103,1.730731505958829,16.72983798198402,0.04141899989917874,0.01122703542932868,rt_fast_path,0.6941879983060062,0.7152960170060396,0.758592039346695,16.726647038012743
104,1.7474630419746973,16.731536015868187,0.04725699545815587,0.011383031960576773,rt_fast_path,0.8245429489761591,0.8467820007354021,0.8966010063886642,16.726472007576376
105,1.7641932209953666,16.73017902066931,0.042597996070981026,0.010252988431602716,rt_fast_path,1.5058749704621732,1.5258310013450682,1.5706709818914533,16.726023983210325
106,1.7809241240029223,16.730903007555753,0.03919296432286501,0.011078955139964819,rt_fast_path,0.7883450016379356,0.8094650111161172,0.8504989673383534,16.720725980121642
107,1.7976489089778624,16.72478497494012,0.03476702840998769,0.00968598760664463,rt_fast_path,1.0647560120560229,1.0828919475898147,1.1195939732715487,16.725705994758755
108,1.8143794710049406,16.730562027078122,0.03579800250008702,0.010023009963333607,rt_fast_path,0.2800120273604989,0.2993470407091081,0.33685099333524704,16.977637948002666
109,1.831373294990044,16.993823985103518,0.08776900358498096,0.017301994375884533,rt_fast_path,0.4695249954238534,0.5034409696236253,0.5978699773550034,16.8387969606556
110,1.8482257459545508,16.852450964506716,0.06541103357449174,0.01310399966314435,rt_fast_path,0.39600097807124257,0.4225479788146913,0.4982170066796243,17.118056013714522
111,1.865351793996524,17.126048041973263,0.053705996833741665,0.014379969798028469,rt_fast_path,0.7354900008067489,0.7622219854965806,0.8186049526557326,16.73461199970916
112,1.8820934599498287,16.74166595330462,0.050731003284454346,0.013541022781282663,rt_fast_path,0.3275949857197702,0.3519160090945661,0.4052590229548514,16.832148015964776
113,1.8989426149637438,16.84915501391515,0.08523795986548066,0.014947028830647469,rt_fast_path,0.9420259739272296,0.9725300478748977,1.0646870359778404,16.739971993956715
114,1.9156898749643005,16.747260000556707,0.0546859810128808,0.01379597233608365,rt_fast_path,0.2140760188922286,0.23943401174619794,0.29685499612241983,16.733328986447304
115,1.9324307949864306,16.740920022130013,0.057402008678764105,0.013601966202259064,rt_fast_path,0.33204397186636925,0.359566998668015,0.42003998532891273,16.73324196599424
116,1.9491712509770878,16.74045599065721,0.05872704787179828,0.014071003533899784,rt_fast_path,0.3503950429148972,0.37844397593289614,0.440164003521204,16.80314599070698
117,1.9659818789805286,16.810628003440797,0.05913799395784736,0.015206984244287014,rt_fast_path,0.425818026997149,0.4557439824566245,0.5178569699637592,16.735634999349713
118,1.9827279949677177,16.746115987189114,0.08875899948179722,0.02200400922447443,rt_fast_path,1.1518579558469355,1.1896929936483502,1.2836370151489973,16.727192036341876
119,1.99946075695334,16.732761985622346,0.04809297388419509,0.013606972061097622,rt_fast_path,4.725625040009618,4.7498419880867,4.799876012839377,16.7250550002791
120,2.0161889540031552,16.728197049815208,0.03516103606671095,0.014910998288542032,rt_fast_path,0.663458020426333,0.6872880039736629,0.7238709949888289,16.723334963899106
121,2.0329165589646436,16.727604961488396,0.049847003538161516,0.0097420415841043,rt_fast_path,0.770432990975678,0.7885439554229379,0.839749991428107,16.72261202475056
122,2.0496428170008585,16.72625803621486,0.03967899829149246,0.01121999230235815,rt_fast_path,0.9468210046179593,0.9676560293883085,1.0090519790537655,16.726891975849867
123,2.0663734179688618,16.730600968003273,0.03295001806691289,0.010029005352407694,rt_fast_path,1.021076983306557,1.0394819546490908,1.0738259879872203,16.720015031751245
124,2.0830980939790606,16.72467601019889,0.052397954277694225,0.013719021808356047,rt_fast_path,1.292992033995688,1.3174950145184994,1.3720759889110923,16.72334602335468
125,2.099825446959585,16.7273529805243,0.045080960262566805,0.012511038221418858,rt_fast_path,1.855594979133457,1.877491013146937,1.9245040020905435,16.723448992706835
126,2.1165521479560994,16.72670099651441,0.0347549794241786,0.010943040251731873,rt_fast_path,1.144681009463966,1.1638770229183137,1.2000150163657963,16.683530993759632
127,2.133239816990681,16.68766903458163,0.03808405017480254,0.011146010365337133,rt_fast_path,0.45189104275777936,0.47189596807584167,0.51171297673136,16.721215972211212
128,2.1499647519667633,16.724934976082295,0.03131397534161806,0.009466020856052637,rt_fast_path,0.28269196627661586,0.30063698068261147,0.33357099164277315,16.83974202023819
129,2.1668085519922897,16.843800025526434,0.031131028663367033,0.00994902802631259,rt_fast_path,1.121337991207838,1.1396139743737876,1.1721199844032526,16.726481961086392
130,2.1835407589678653,16.732206975575536,0.042580009903758764,0.011889031156897545,rt_fast_path,0.4873110447078943,0.5090780323371291,0.5534720257855952,17.386992985848337
131,2.2009306289837696,17.389870015904307,0.03336597001180053,0.009948969818651676,rt_fast_path,0.2600849838927388,0.27955498080700636,0.3146709641441703,19.430234970059246
132,2.2203640549560077,19.433425972238183,0.036835961509495974,0.010616960935294628,rt_fast_path,0.6127760279923677,0.6316900253295898,0.6702570244669914,16.724603017792106
133,2.237092619005125,16.728564049117267,0.031239003874361515,0.009297975338995457,rt_fast_path,0.38998702075332403,0.4075519973412156,0.4401609767228365,19.615474971942604
134,2.2567121489555575,19.61952995043248,0.0307890004478395,0.00935897696763277,rt_fast_path,0.33936300314962864,0.35803799983114004,0.39011804619804025,16.72346401028335
135,2.273438660951797,16.726511996239424,0.030903960578143597,0.009103037882596254,rt_fast_path,3.233542025554925,3.2519230153411627,3.284319012891501,16.72355004120618
136,2.2901663669617847,16.72770600998774,0.045138003770262,0.01423998037353158,rt_fast_path,1.3413680135272443,1.3656109804287553,1.4130219933576882,16.72002801205963
137,2.3068899319623597,16.723565000575036,0.033949967473745346,0.01040496863424778,rt_fast_path,0.5334230372682214,0.5522040301002562,0.5876250215806067,16.723019012715667
138,2.3236171180033125,16.7271860409528,0.03077695146203041,0.009187031537294388,rt_fast_path,0.6506240461021662,0.6680950173176825,0.7001509657129645,16.72276499448344
139,2.340343813993968,16.72669599065557,0.031719973776489496,0.009458977729082108,rt_fast_path,0.8056950173340738,0.8236329886130989,0.8567319600842893,16.72447397140786
140,2.357070956961252,16.727142967283726,0.0311780022457242,0.009398034308105707,rt_fast_path,0.605691981036216,0.6233369931578636,0.6560520268976688,16.723018023185432
141,2.373797165986616,16.72620902536437,0.03475695848464966,0.009738956578075886,rt_fast_path,1.4144660090096295,1.4339250046759844,1.470097980927676,16.72387996222824
142,2.3905251279938966,16.72796200728044,0.03820197889581323,0.011881988029927015,rt_fast_path,0.738822971470654,0.7599879754707217,0.7997799548320472,16.710180963855237
143,2.4072387899504974,16.713661956600845,0.03177800681442022,0.009698967915028334,rt_fast_path,1.2117649894207716,1.2355190119706094,1.2686970294453204,16.806415049359202
144,2.4240599739714526,16.821184020955116,0.08836900815367699,0.015702040400356054,rt_fast_path,0.5682490300387144,0.5980809801258147,0.6924130138941109,16.794690978713334
145,2.4408682179637253,16.808243992272764,0.09933201363310218,0.01436303136870265,rt_fast_path,0.3631829749792814,0.39175397250801325,0.49664301332086325,16.797712014522403
146,2.4576796779874712,16.811460023745894,0.06322900298982859,0.01373200211673975,rt_fast_path,0.4847500240430236,0.5122339935041964,0.5810229922644794,16.830102016683668
147,2.4745135459816083,16.83386799413711,0.043387000914663076,0.011337979231029749,rt_fast_path,0.8824300020933151,0.9036730043590069,0.949045002926141,16.721151012461632
148,2.4912379749584943,16.724428976885974,0.03678101347759366,0.011089025065302849,rt_fast_path,0.335870950948447,0.35724497865885496,0.3954530111514032,16.722634027246386
149,2.507964023970999,16.726049012504518,0.031988020054996014,0.009034993126988411,rt_fast_path,0.6228020065464079,0.6398319965228438,0.6733509944751859,16.722680011298507
150,2.5246893289731815,16.725305002182722,0.03157398896291852,0.009512004908174276,rt_fast_path,0.9096910362131894,0.9271720191463828,0.9602360078133643,16.725864028558135
151,2.5414188309805468,16.729502007365227,0.04082400118932128,0.010864983778446913,rt_fast_path,0.8468900341540575,0.8720079786144197,0.9146509692072868,16.733765020035207
152,2.558163005975075,16.744174994528294,0.07902301149442792,0.014064018614590168,rt_fast_path,0.31968700932338834,0.34407898783683777,0.4273679805919528,16.731903015170246
153,2.5749040359514765,16.741029976401478,0.06063701584935188,0.011030002497136593,rt_fast_path,0.2248039818368852,0.24523102911189198,0.3094040439464152,16.738972044549882
154,2.591651729948353,16.747693996876478,0.059726997278630733,0.011147989425808191,rt_fast_path,1.3834330020472407,1.4084320282563567,1.4719210448674858,16.725242021493614
155,2.6083817479666322,16.730018018279225,0.06492005195468664,0.016093021258711815,rt_fast_path,0.5012229667045176,0.5289019900374115,0.5966810276731849,17.396614013705403
156,2.625782724993769,17.400977027136832,0.04447100218385458,0.011460972018539906,rt_fast_path,2.8909299871884286,2.91504297638312,2.9614559607580304,16.735823010094464
157,2.6425331420032308,16.75041700946167,0.1214920193888247,0.03560999175533652,rt_fast_path,0.3248340217396617,0.37954101571813226,0.5069199833087623,16.73428196227178
158,2.6592812769813463,16.74813497811556,0.11967599857598543,0.02337503246963024,rt_fast_path,1.0351800010539591,1.0886709787882864,1.2150179827585816,16.799226985313
159,2.6760926789720543,16.811401990707964,0.12105301721021533,0.04551798338070512,rt_fast_path,0.5891259643249214,0.6509459926746786,0.7768080104142427,16.723221982829273
160,2.69282023597043,16.727556998375803,0.047623005229979753,0.012992997653782368,rt_fast_path,0.8286790107376873,0.8529789629392326,0.9032789967022836,16.72334602335468
161,2.709547953971196,16.72771800076589,0.03429304342716932,0.010504969395697117,rt_fast_path,1.1451150057837367,1.1639409931376576,1.199798018205911,16.687176015693694
162,2.726238813949749,16.690859978552908,0.030049006454646587,0.008898961823433638,rt_fast_path,0.27358398074284196,0.2911639749072492,0.3228540299460292,18.91838904703036
163,2.745162527950015,18.923714000266045,0.055472017265856266,0.016780977603048086,rt_fast_path,1.1248340015299618,1.1538490070961416,1.2119990424253047,16.725722001865506
164,2.7618925989954732,16.730071045458317,0.05394895561039448,0.013751036021858454,rt_fast_path,1.3101670192554593,1.3379930169321597,1.394165970850736,16.9080329942517
165,2.7788072809926234,16.914681997150183,0.06881001172587276,0.016167003195732832,rt_fast_path,0.3795779775828123,0.4091329756192863,0.4811519756913185,16.770239977631718
166,2.7955841929651797,16.776911972556263,0.05445297574624419,0.014290038961917162,rt_fast_path,0.4066210240125656,0.43337198439985514,0.49047399079427123,16.73297502566129
167,2.8123235770035535,16.739384038373828,0.05167402559891343,0.01368398079648614,rt_fast_path,0.6283039692789316,0.6542729679495096,0.7084849639795721,16.77222194848582
168,2.8291026459774002,16.779068973846734,0.053894007578492165,0.013569951988756657,rt_fast_path,0.5716049927286804,0.597322010435164,0.6538680172525346,16.78435900248587
169,2.8458938459516503,16.79119997425005,0.051937997341156006,0.013315991964191198,rt_fast_path,0.7109820144250989,0.7368729566223919,0.7916030008345842,16.78010105388239
170,2.862681682978291,16.787837026640773,0.08390401490032673,0.021431013010442257,rt_fast_path,0.37430599331855774,0.4130000015720725,0.5008759908378124,16.729192982893437
171,2.8794183610007167,16.73667802242562,0.07319101132452488,0.018219987396150827,rt_fast_path,0.21694798488169909,0.24815299548208714,0.32504595583304763,16.727743961382657
172,2.8961530219530687,16.734660952351987,0.053935975302010775,0.013573968317359686,rt_fast_path,0.2754760207608342,0.30410103499889374,0.36086904583498836,16.7970210313797
